"ID";"TIPO_DOCUMENTO";"ANO";"MÊS";"NOME_SENADOR";"TIPO_DESPESA";"CPF_CNPJ_FORNECEDOR";"DOCUMENTO";"DATA";"DETALHAMENTO";"VALOR_REEMBOLSADO"
"2150019";"7";"2020";"10";"CHICO RODRIGUES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"06983735000169";"PARIMA LOCAÇÃO BOA VISTA LTDA";"00006779";"2020-10-06";;"3992"
"2145017";"5";"2020";"4";"CID GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"09365538000174";"BSPAR INCORPORAÇÕES LTDA";"157684165506";"2020-04-17";;"2400"
"2144681";"5";"2020";"4";"CID GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"07047251000170";"Companhia Energética do Ceará";"059763937";"2020-04-15";;"82.85"
"2144686";"2";"2020";"4";"CID GOMES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"18977100000138";"Jangada Comércio de Combustiveis LTDA";"296319";"2020-04-20";;"209.6"
"2144687";"2";"2020";"4";"CID GOMES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"18977100000138";"Jangada Comércio de Combustiveis LTDA";"297692";"2020-04-29";;"220.03"
"2145011";"5";"2020";"5";"CID GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"10967226000110";"BSPAR Desenvolvimento Imobiliário LTDA";"178026";"2020-05-05";;"317.04"
"2145009";"5";"2020";"5";"CID GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"10967226000110";"BSPAR Desenvolvimento Imobiliário LTDA";"178024";"2020-05-05";;"317.04"
"2145369";"5";"2020";"5";"CID GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"09365538000174";"BSPAR INCORPORAÇÕES LTDA";"157/72839946-7";"2020-05-12";;"2400"
"2144649";"5";"2020";"5";"CID GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"04643269000147";"ORION TELECOMUNICAÇÕES COMÉRCIO E SERVIÇOS";"30616880000573629";"2020-05-04";;"199.9"
"2144651";"5";"2020";"5";"CID GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"07954605000160";"Prefeitura Municipal de Fortaleza";"2020.02787873-87";"2020-04-30";;"79.61"
"2144650";"5";"2020";"5";"CID GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"07954605000160";"Prefeitura Municipal de Fortaleza";"2020.02787851-22";"2020-04-30";;"79.61"
"2146851";"7";"2020";"5";"CID GOMES";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"19093773000198";"ENGAJA COMUNICAÇÃO LTDA";"2145";"2020-07-24";;"10000"
"2146302";"7";"2020";"5";"CID GOMES";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"12343647000103";"Oportunus Comunicação e Consultoria Digital Eireli ME";"000000049";"2020-06-03";;"6154"
"2145360";"7";"2020";"5";"CID GOMES";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"04373004000176";"VERVE COMUNICAÇÃO LTDA";"27302";"2020-05-27";;"18388.11"
"2145016";"7";"2020";"5";"CID GOMES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"18977100000138";"Jangada Comércio de Combustiveis LTDA";"000.003.205";"2020-05-26";;"225.81"
"2144653";"7";"2020";"5";"CID GOMES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"69366128000170";"POSTO SÃO DOMINGOS LTDA";"000.008.343";"2020-05-07";;"173.45"
"2145015";"7";"2020";"5";"CID GOMES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"69366128000170";"POSTO SÃO DOMINGOS LTDA";"000.008.391";"2020-05-26";;"364.86"
"2145510";"5";"2020";"6";"CID GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"13169652000104";"BS Desing Empreendimento Imobiliário LTDA";"28749020091403759";"2020-06-09";;"317.04"
"2143733";"6";"2020";"3";"CHICO RODRIGUES";"Passagens aéreas, aquáticas e terrestres nacionais";"34794255000195";"Monte Roraima Turismo Ltda";"ZEWLXO";"2020-03-14";"Companhia Aérea: LATAM, Localizador: ZEWLXO. Passageiros: FRANCISCO DE ASSIS RODRIGUES (Matrícula 341402, PARLAMENTAR), Voo: 4675 - BOA VISTA/BRASÍLIA - 15/03/20; ";"3176.37"
"2143727";"6";"2020";"3";"CHICO RODRIGUES";"Passagens aéreas, aquáticas e terrestres nacionais";"34794255000195";"Monte Roraima Turismo Ltda";"MWTSQQ";"2020-03-16";"Companhia Aérea: GOL, Localizador: MWTSQQ. Passageiros: FRANCISCO DE ASSIS RODRIGUES (Matrícula 341402, PARLAMENTAR), Voo: 2070 - BRASÍLIA/BOA VISTA - 18/03/20; ";"1866.46"
"2144689";"5";"2020";"4";"CHICO RODRIGUES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"05939467000115";"COMPANHIA DE AGUAS E ESGOTOS DE RORAIMA - CAERR";"33723";"2020-03-11";;"91.93"
"2143704";"7";"2020";"4";"CHICO RODRIGUES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"07872397000150";"INFORR - SOLUÇÕES EM TECNOLOGIA";"00007459";"2020-04-01";;"154"
"2144690";"4";"2020";"4";"CHICO RODRIGUES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"33000118000845";"Telemar Norte Leste S/A";"00000445267";"2020-04-15";;"106.62"
"2144693";"7";"2020";"4";"CHICO RODRIGUES";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"05664312000113";"WAN Papelaria e Informática";"000053401";"2020-04-16";;"146"
"2143705";"7";"2020";"4";"CHICO RODRIGUES";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"24057622000114";"NF Planejamento e Marketing Ltda";"2020/4";"2020-04-03";;"4000"
"2143702";"7";"2020";"4";"CHICO RODRIGUES";"Divulgação da atividade parlamentar";"23896587000164";"L P SERVIÇOS EM COMUNICAÇÃO";"00000121";"2020-04-08";;"9000"
"2144051";"7";"2020";"4";"CHICO RODRIGUES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"84057447000197";"Gomes e Gontijo LTDA";"000071233";"2020-04-09";;"1230"
"2143703";"7";"2020";"4";"CHICO RODRIGUES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"06983735000169";"PARIMA LOCAÇÃO BOA VISTA LTDA";"00006225";"2020-04-03";;"8250"
"2144676";"7";"2020";"5";"CHICO RODRIGUES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"07872397000150";"INFORR - SOLUÇÕES EM TECNOLOGIA";"00007793";"2020-05-04";;"154"
"2145744";"7";"2020";"5";"CHICO RODRIGUES";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"84025279000310";"Novo Tempo Supermercado";"33477";"2020-05-18";;"203.22"
"2144677";"7";"2020";"5";"CHICO RODRIGUES";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"24057622000114";"NF Planejamento e Marketing Ltda";"2020/5";"2020-05-05";;"4000"
"2144674";"7";"2020";"5";"CHICO RODRIGUES";"Divulgação da atividade parlamentar";"23896587000164";"L P SERVIÇOS EM COMUNICAÇÃO";"00000122";"2020-05-06";;"9000"
"2144692";"7";"2020";"5";"CHICO RODRIGUES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"84057447000197";"Gomes e Gontijo LTDA";"000071710";"2020-05-11";;"1380"
"2144675";"7";"2020";"5";"CHICO RODRIGUES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"06983735000169";"PARIMA LOCAÇÃO BOA VISTA LTDA";"00006256";"2020-05-06";;"8250"
"2145511";"5";"2020";"6";"CID GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"13169652000104";"BS Desing Empreendimento Imobiliário LTDA";"28749020091403763";"2020-06-09";;"317.04"
"2146300";"5";"2020";"6";"CID GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"09365538000174";"BSPAR INCORPORAÇÕES LTDA";"157/75765896-5";"2020-06-23";;"2400"
"2145507";"5";"2020";"6";"CID GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"07047251000170";"Companhia Energética do Ceará";"063585352";"2020-05-16";;"88.03"
"2146303";"5";"2020";"6";"CID GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"07047251000170";"Companhia Energética do Ceará";"068212918";"2020-06-17";;"448.72"
"2145506";"5";"2020";"6";"CID GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"04643269000147";"ORION TELECOMUNICAÇÕES COMÉRCIO E SERVIÇOS";"30616880000577267";"2020-06-01";;"199.9"
"2145508";"5";"2020";"6";"CID GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"07954605000160";"Prefeitura Municipal de Fortaleza";"2020.02946105-71";"2020-06-03";;"79.61"
"2145509";"5";"2020";"6";"CID GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"07954605000160";"Prefeitura Municipal de Fortaleza";"2020.0294610130";"2020-06-03";;"79.61"
"2146107";"7";"2020";"6";"CID GOMES";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"07827817000187";"DATAINFO PESQUISA E CONSULTORIA S S LTDA";"445";"2020-06-30";;"20000"
"2146852";"7";"2020";"6";"CID GOMES";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"19093773000198";"ENGAJA COMUNICAÇÃO LTDA";"2146";"2020-07-24";;"10000"
"2145512";"7";"2020";"6";"CID GOMES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"18977100000138";"Jangada Comércio de Combustiveis LTDA";"000.003.224";"2020-06-10";;"424.62"
"2146301";"7";"2020";"6";"CID GOMES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"18977100000138";"Jangada Comércio de Combustiveis LTDA";"000.003.262";"2020-07-07";"Abastecimentos referentes ao mês de junho, conforme informações complementares ao final da página";"540.23"
"2146364";"5";"2020";"7";"CID GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"10967226000110";"BSPAR Desenvolvimento Imobiliário LTDA";"28749020095117598";"2020-07-09";;"347.92"
"2146365";"5";"2020";"7";"CID GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"10967226000110";"BSPAR Desenvolvimento Imobiliário LTDA";"28749020095117595";"2020-07-09";;"347.92"
"2147261";"5";"2020";"7";"CID GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"09365538000174";"BSPAR INCORPORAÇÕES LTDA";"157/77681236-1";"2020-07-23";;"2400"
"2147262";"5";"2020";"7";"CID GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"07047251000170";"Companhia Energética do Ceará";"072272999";"2020-07-16";;"158.32"
"2146854";"1";"2020";"7";"CID GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"04643269000147";"ORION TELECOMUNICAÇÕES COMÉRCIO E SERVIÇOS";"000000229";"2020-07-03";;"199.9"
"2146367";"5";"2020";"7";"CID GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"07954605000160";"Prefeitura Municipal de Fortaleza";"2020.03134947-99";"2020-07-08";;"79.87"
"2146538";"6";"2020";"5";"CHICO RODRIGUES";"Passagens aéreas, aquáticas e terrestres nacionais";"34794255000195";"Monte Roraima Turismo Ltda";"DT54VR";"2020-05-04";"Companhia Aérea: GOL, Localizador: DT54VR. Passageiros: FRANCISCO DE ASSIS RODRIGUES (Matrícula 341402, PARLAMENTAR), Voo: 2851 - BOA VISTA\BRASÍLIA - 14/05/20; ";"179.43"
"2145743";"6";"2020";"5";"CHICO RODRIGUES";"Passagens aéreas, aquáticas e terrestres nacionais";"34794255000195";"Monte Roraima Turismo Ltda";"DT54VR";"2020-05-04";"Companhia Aérea: GOL, Localizador: DT54VR. Passageiros: FRANCISCO DE ASSIS RODRIGUES (Matrícula 341402, PARLAMENTAR), Voo: 2851 - BOA VISTA\BRASÍLIA - 14/05/20; ";"1448.57"
"2147619";"4";"2020";"6";"CHICO RODRIGUES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"05939467000115";"COMPANHIA DE AGUAS E ESGOTOS DE RORAIMA - CAERR";"33723";"2020-06-10";;"55.54"
"2147620";"4";"2020";"6";"CHICO RODRIGUES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02341470000144";"Roraima Energia S/A";"5370155";"2020-06-11";;"366.95"
"2147676";"4";"2020";"6";"CHICO RODRIGUES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"33000118000845";"Telemar Norte Leste S/A";"00000468622";"2020-06-16";;"101.97"
"2145740";"7";"2020";"6";"CHICO RODRIGUES";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"84025279000310";"Novo Tempo Supermercado";"34015";"2020-06-15";;"203.13"
"2145739";"7";"2020";"6";"CHICO RODRIGUES";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"24057622000114";"NF Planejamento e Marketing Ltda";"2020\6";"2020-06-03";;"4000"
"2145738";"7";"2020";"6";"CHICO RODRIGUES";"Divulgação da atividade parlamentar";"23896587000164";"L P SERVIÇOS EM COMUNICAÇÃO";"00000123";"2020-06-03";;"9000"
"2145728";"7";"2020";"6";"CHICO RODRIGUES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"84057447000197";"Gomes e Gontijo LTDA";"72243";"2020-06-12";;"1410"
"2145741";"7";"2020";"6";"CHICO RODRIGUES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"06983735000169";"PARIMA LOCAÇÃO BOA VISTA LTDA";"00006326";"2020-06-04";;"8250"
"2148594";"4";"2020";"7";"CHICO RODRIGUES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"05939467000115";"COMPANHIA DE AGUAS E ESGOTOS DE RORAIMA - CAERR";"33723";"2020-07-10";;"60.55"
"2146335";"7";"2020";"7";"CHICO RODRIGUES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"07872397000150";"INFORR - SOLUÇÕES EM TECNOLOGIA";"00008642";"2020-07-06";;"154"
"2148593";"4";"2020";"7";"CHICO RODRIGUES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02341470000144";"Roraima Energia S/A";"5587535";"2020-07-15";;"374.53"
"2147675";"4";"2020";"7";"CHICO RODRIGUES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"33000118000845";"Telemar Norte Leste S/A";"00000479154";"2020-07-15";;"113.09"
"2147618";"7";"2020";"7";"CHICO RODRIGUES";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"84025279000310";"Novo Tempo Supermercado";"34560";"2020-07-10";;"153.28"
"2146539";"7";"2020";"7";"CHICO RODRIGUES";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"24057622000114";"NF Planejamento e Marketing Ltda";"2020/7";"2020-07-07";;"4000"
"2146366";"5";"2020";"7";"CID GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"07954605000160";"Prefeitura Municipal de Fortaleza";"2020.03134979-68";"2020-07-08";;"79.87"
"2148392";"7";"2020";"7";"CID GOMES";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"19093773000198";"ENGAJA COMUNICAÇÃO LTDA";"2147";"2020-07-24";;"10000"
"2147266";"7";"2020";"7";"CID GOMES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"18977100000138";"Jangada Comércio de Combustiveis LTDA";"000003377";"2020-08-05";;"775.37"
"2147264";"7";"2020";"7";"CID GOMES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"17120954000130";"Pontes e Landim Combustíveis LTDA-EPP";"000003335";"2020-07-29";;"183.46"
"2147398";"5";"2020";"8";"CID GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"10967226000110";"BSPAR Desenvolvimento Imobiliário LTDA";"28749020098866804";"2020-08-10";;"412.47"
"2147401";"5";"2020";"8";"CID GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"10967226000110";"BSPAR Desenvolvimento Imobiliário LTDA";"28749020098866806";"2020-08-10";;"412.47"
"2148452";"5";"2020";"8";"CID GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"09365538000174";"BSPAR INCORPORAÇÕES LTDA";"05092020";"2020-09-02";;"2400"
"2148457";"5";"2020";"8";"CID GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"07047251000170";"Companhia Energética do Ceará";"076265200";"2020-08-17";;"360.48"
"2147397";"4";"2020";"8";"CID GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"04643269000147";"ORION TELECOMUNICAÇÕES COMÉRCIO E SERVIÇOS";"000000421";"2020-08-05";;"199.9"
"2147403";"5";"2020";"8";"CID GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"07954605000160";"Prefeitura Municipal de Fortaleza";"202003220363-98";"2020-08-01";;"79.61"
"2147404";"5";"2020";"8";"CID GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"07954605000160";"Prefeitura Municipal de Fortaleza";"2020.03220365-03";"2020-08-01";;"79.61"
"2149828";"7";"2020";"8";"CID GOMES";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"19093773000198";"ENGAJA COMUNICAÇÃO LTDA";"2284";"2020-10-08";"Nota fiscal referente a serviços prestados no mês de Agosto/20, conforme Discriminação dos Serviços.";"10000"
"2148449";"7";"2020";"8";"CID GOMES";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"12343647000103";"Oportunus Comunicação e Consultoria Digital Eireli ME";"000000060";"2020-08-22";;"1200"
"2148646";"7";"2020";"8";"CID GOMES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"18977100000138";"Jangada Comércio de Combustiveis LTDA";"000.003.463";"2020-09-11";;"1483.77"
"2148770";"5";"2020";"9";"CID GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"10967226000110";"BSPAR Desenvolvimento Imobiliário LTDA";"206039";"2020-09-10";;"412.47"
"2148771";"5";"2020";"9";"CID GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"10967226000110";"BSPAR Desenvolvimento Imobiliário LTDA";"206037";"2020-09-10";;"412.47"
"2149791";"5";"2020";"9";"CID GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"10967226000110";"BSPAR Desenvolvimento Imobiliário LTDA";"05102020";"2020-09-28";;"2594.2"
"2146336";"7";"2020";"7";"CHICO RODRIGUES";"Divulgação da atividade parlamentar";"23896587000164";"L P SERVIÇOS EM COMUNICAÇÃO";"00000124";"2020-07-07";;"13000"
"2146338";"7";"2020";"7";"CHICO RODRIGUES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"84057447000197";"Gomes e Gontijo LTDA";"72875";"2020-07-07";;"1520"
"2146337";"7";"2020";"7";"CHICO RODRIGUES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"06983735000169";"PARIMA LOCAÇÃO BOA VISTA LTDA";"00006400";"2020-07-01";;"3460"
"2147418";"7";"2020";"7";"CHICO RODRIGUES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"06983735000169";"PARIMA LOCAÇÃO BOA VISTA LTDA";"00006400";"2020-07-01";;"4790"
"2147615";"6";"2020";"7";"CHICO RODRIGUES";"Passagens aéreas, aquáticas e terrestres nacionais";"34794255000195";"Monte Roraima Turismo Ltda";"HNCDIX";"2020-07-05";"Companhia Aérea: LATAM, Localizador: HNCDIX. Passageiros: FRANCISCO DE ASSIS RODRIGUES (Matrícula 341402, PARLAMENTAR), Voo: 4674 - BRASÍLIA/BOA VISTA - 10/07/20; ";"2474.57"
"2147613";"6";"2020";"7";"CHICO RODRIGUES";"Passagens aéreas, aquáticas e terrestres nacionais";"34794255000195";"Monte Roraima Turismo Ltda";"UK78HC";"2020-07-23";"Companhia Aérea: GOL, Localizador: UK78HC. Passageiros: FRANCISCO DE ASSIS RODRIGUES (Matrícula 341402, PARLAMENTAR), Voo: 1893 - MANAUS/BRASÍLIA - 27/07/20; ";"1556.86"
"2148545";"4";"2020";"8";"CHICO RODRIGUES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"05939467000115";"COMPANHIA DE AGUAS E ESGOTOS DE RORAIMA - CAERR";"33723";"2020-08-13";;"91.93"
"2148547";"5";"2020";"8";"CHICO RODRIGUES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02341470000144";"Roraima Energia S/A";"5800303";"2020-08-14";;"340.22"
"2148548";"4";"2020";"8";"CHICO RODRIGUES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"33000118000845";"Telemar Norte Leste S/A";"0400007390454";"2020-08-17";;"134.85"
"2147616";"7";"2020";"8";"CHICO RODRIGUES";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"84025279000310";"Novo Tempo Supermercado";"35361";"2020-08-13";;"210.18"
"2147612";"7";"2020";"8";"CHICO RODRIGUES";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"02319809000106";"N.R.P. MENEZES EIRELI";"000.040.541";"2020-08-03";;"323.51"
"2147677";"7";"2020";"8";"CHICO RODRIGUES";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"24057622000114";"NF Planejamento e Marketing Ltda";"2020/8";"2020-08-17";;"4000"
"2157605";"7";"2020";"8";"CHICO RODRIGUES";"Divulgação da atividade parlamentar";"27025843000107";"F M Holanda Eireli - ME";"00001632";"2021-03-30";;"9960"
"2147617";"7";"2020";"8";"CHICO RODRIGUES";"Divulgação da atividade parlamentar";"23896587000164";"L P SERVIÇOS EM COMUNICAÇÃO";"00000125";"2020-08-04";;"13000"
"2147611";"7";"2020";"8";"CHICO RODRIGUES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"84057447000197";"Gomes e Gontijo LTDA";"73819";"2020-08-13";;"1710.03"
"2147610";"7";"2020";"8";"CHICO RODRIGUES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"06983735000169";"PARIMA LOCAÇÃO BOA VISTA LTDA";"00006517";"2020-08-06";;"8250"
"2148537";"6";"2020";"8";"CHICO RODRIGUES";"Passagens aéreas, aquáticas e terrestres nacionais";"34794255000195";"Monte Roraima Turismo Ltda";"YW4DKG";"2020-08-05";"Companhia Aérea: GOL, Localizador: YW4DKG. Passageiros: FRANCISCO DE ASSIS RODRIGUES (Matrícula 341402, PARLAMENTAR), Voo: 1892 - BRASÍLIA/BOA VISTA - 07/08/20; ";"1852.16"
"2149752";"5";"2020";"9";"CID GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"07047251000170";"Companhia Energética do Ceará";"080223340";"2020-09-16";;"412.19"
"2148767";"1";"2020";"9";"CID GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"04643269000147";"ORION TELECOMUNICAÇÕES COMÉRCIO E SERVIÇOS";"000000140";"2020-09-03";;"199.9"
"2149749";"5";"2020";"9";"CID GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"07954605000160";"Prefeitura Municipal de Fortaleza";"2020.03395841-28";"2020-09-08";;"79.61"
"2148772";"5";"2020";"9";"CID GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"07954605000160";"Prefeitura Municipal de Fortaleza";"2020.03395793-00";"2020-09-08";;"79.61"
"2149754";"5";"2020";"9";"CID GOMES";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"06182928000110";"Telecopy Locação de Máquinas e Serviços LTDA";"19691-1";"2020-09-25";;"200"
"2153660";"7";"2020";"9";"CID GOMES";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"19093773000198";"ENGAJA COMUNICAÇÃO LTDA";"2418";"2020-12-18";;"10000"
"2150045";"7";"2020";"9";"CID GOMES";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"12343647000103";"Oportunus Comunicação e Consultoria Digital Eireli ME";"000000063";"2020-10-05";;"2194"
"2149792";"7";"2020";"9";"CID GOMES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"18977100000138";"Jangada Comércio de Combustiveis LTDA";"000.003.536";"2020-10-07";"Nota fiscal referente a abastecimentos do mês de SETEMBRO/20, conforme indicado nas informações complementares";"1361.38"
"2148768";"7";"2020";"9";"CID GOMES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"69366128000170";"POSTO SÃO DOMINGOS LTDA";"000.008.708";"2020-09-02";;"701.52"
"2150039";"5";"2020";"10";"CID GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"33679726000151";"BS Desing Corporate Towers";"213309";"2020-09-30";;"412.47"
"2150041";"5";"2020";"10";"CID GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"33679726000151";"BS Desing Corporate Towers";"213311";"2020-09-30";;"412.47"
"2151153";"5";"2020";"10";"CID GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"09365538000174";"BSPAR INCORPORAÇÕES LTDA";"05112020";"2020-10-26";;"2594.2"
"2151152";"5";"2020";"10";"CID GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"07047251000170";"Companhia Energética do Ceará";"084194317";"2020-10-17";;"322.02"
"2150044";"1";"2020";"10";"CID GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"04643269000147";"ORION TELECOMUNICAÇÕES COMÉRCIO E SERVIÇOS";"000000067";"2020-10-02";;"199.9"
"2149795";"5";"2020";"10";"CID GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"07954605000160";"Prefeitura Municipal de Fortaleza";"20200347124076";"2020-09-29";;"79.61"
"2149794";"5";"2020";"10";"CID GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"07954605000160";"Prefeitura Municipal de Fortaleza";"20200347124735";"2020-09-29";;"79.61"
